CVEGEO,NOM_ENT,NOM_MUN,POB_TOTAL,ALTITUD,AREA,UMBRAL12H,PORCENTA_1,agua_AR,agua_FC,agua_PT,avg_impact,avg_agricultura,avg_construccion,avg_manufactura,semaforo
20206,OAXACA,SAN JUAN DE LOS CUES,2421,1746.6666666666667,11928.77776,72.40662,1.37825,0,1,0,0.6022104,0,0,1,
20207,OAXACA,SAN JUAN MAZATLAN,19032,230.62,162973.1946,161.3925,5.813349,0,3,0,0.67112803,0,0,1,
20208,OAXACA,SAN JUAN MIXTEPEC,6941,2127.521739130435,35839.74974,88.55928,5.739887,0,1,1,0.85628736,0,0,1,
20209,OAXACA,SAN JUAN MIXTEPEC,607,2051,7582.809885,85.87656,0.360018,1,3,2,0.8034921,0,0,1,
20210,OAXACA,SAN JUAN NUMI,5773,2216.76,21213.83015,73.60866,0.99959,0,3,0,0.84725827,0,0,1,
20211,OAXACA,SAN JUAN OZOLOTEPEC,3411,1743.8,20768.44425,101.8188,2.702286,1,1,1,0.7182958,0,0,1,
20212,OAXACA,SAN JUAN PETLAPA,3117,706.7142857142857,18830.3956,161.6778,2.232375,0,1,0,0.61255574,0,0,1,
20213,OAXACA,SAN JUAN QUIAHIJE,4203,1347.1818181818182,20481.16077,94.8222,0.969942,0,3,3,0.6892237,0,0,1,
20214,OAXACA,SAN JUAN QUIOTEPEC,2033,1602.5833333333333,20275.05656,115.3719,5.450959,1,6,0,0.6016825,0,0,1,
20215,OAXACA,SAN JUAN SAYULTEPEC,879,2103.5,1456.26462,54.94122,17.478975,0,1,0,0.97083324,0,0,1,
20216,OAXACA,SAN JUAN TABAA,1241,1317,1962.3378,114.3387,2.060568,0,4,1,0.8975694,0,0,1,
20217,OAXACA,SAN JUAN TAMAZOLA,3325,2067.950819672132,36011.32596,62.08992,3.24278,0,1,0,0.8366501,0,0,1,
20218,OAXACA,SAN JUAN TEITA,544,1522.5,7110.934112,74.41848,4.348385,0,4,0,0.8161668,0,0,1,
20219,OAXACA,SAN JUAN TEITIPAC,2668,1635.8,4136.436952,75.07035,3.890712,0,1,1,0.8903787,0,0,1,
20220,OAXACA,SAN JUAN TEPEUXILA,2692,1740.9,25490.83722,91.0836,1.958053,0,1,0,0.6570599,0,0,1.5,
20221,OAXACA,SAN JUAN TEPOSCOLULA,1494,2341.705882352941,8697.857995,57.46851,1.972587,0,4,0,0.9025666,0,0,1,
20222,OAXACA,SAN JUAN YAEE,1426,1321,3783.178564,151.5231,6.032057,1,3,0,0.76629037,0,0,1,
20223,OAXACA,SAN JUAN YATZONA,440,1313,2911.89809,126.6552,4.241495,1,4,0,0.79050004,0,0,1,
20224,OAXACA,SAN JUAN YUCUITA,643,2091.25,2338.739137,53.99415,10.689406,0,1,0,0.94352937,0,0,1,
20225,OAXACA,SAN LORENZO,5903,310,5883.796501,111.87,7.249737,1,2,0,0.936725,0,0,1,
20226,OAXACA,SAN LORENZO ALBARRADAS,2971,1718.5142857142855,13473.83237,83.81907,1.57211,0,4,1,0.8271571,0,0,1,
20227,OAXACA,SAN LORENZO CACAOTEPEC,18339,1593.6296296296296,2764.210256,69.65352,11.574295,0,6,1,0.9526041,0,1,1.0285714285714287,Amarillo
20228,OAXACA,SAN LORENZO CUAUNECUILTITLA,833,1897,915.0771019,108.5859,4.987339,0,1,0,0.84999996,0,0,1,
20229,OAXACA,SAN LORENZO TEXMELUCAN,9148,1418.741935483871,13790.80623,102.4992,2.283856,0,8,0,0.7525525,0,0,1,
20230,OAXACA,SAN LORENZO VICTORIA,932,1192,5195.045359,72.08739,5.597204,0,1,0,0.75103253,0,0,1,
20231,OAXACA,SAN LUCAS CAMOTLAN,3187,1228.2,10181.20905,151.0542,2.156359,0,1,0,0.70465904,0,0,1,
20232,OAXACA,SAN LUCAS OJITLAN,22185,89.28571428571429,45405.13673,229.9581,44.674248,4,2,0,0.66672325,28,0,1.0234375,Verde
20233,OAXACA,SAN LUCAS QUIAVINI,1720,1699,5189.674023,72.19989,1.281102,0,5,1,0.8569768,0,0,1,
20234,OAXACA,SAN LUCAS ZOQUIAPAM,7163,1816.032258064516,6481.913072,119.2923,1.482521,0,1,0,0.78427625,0,0,1,
20235,OAXACA,SAN LUIS AMATLAN,3829,1437.71875,29017.93116,71.0622,1.943174,0,3,0,0.8184378,0,0,1.024390243902439,
20236,OAXACA,SAN MARCIAL OZOLOTEPEC,1372,2034.344827586207,5409.344638,113.8113,3.301787,0,2,0,0.6861087,0,0,1,
20237,OAXACA,SAN MARCOS ARTEAGA,1568,1581.2857142857142,12778.06228,69.97149,8.327201,0,2,1,0.7951402,0,0,1,Amarillo
20238,OAXACA,HEROICO SAN MARTIN DE LOS CANSECOS,994,1551,833.8147631,72.05769,16.490531,0,1,0,0.97499996,0,0,1,Verde
20239,OAXACA,SAN MARTIN HUAMELULPAM,1000,2227.2727272727275,4279.024329,66.08106,1.801378,0,2,0,0.89290535,0,0,1,
20240,OAXACA,SAN MARTIN ITUNYOSO,2749,2406,6380.481518,109.1457,1.587665,0,2,0,0.8571933,0,0,1,
20241,OAXACA,SAN MARTIN LACHILA,1034,1436,1077.611783,73.07802,12.134984,0,2,0,0.95375013,0,0,1,
20242,OAXACA,SAN MARTIN PERAS,12436,2048.1666666666665,24282.3084,89.47323,1.697297,1,2,0,0.7754104,0,0,1,
20243,OAXACA,SAN MARTIN TILCAJETE,1975,1572,2428.891589,80.96049,3.488344,0,1,0,0.931579,0,0,2.0689655172413794,
20244,OAXACA,SAN MARTIN TOXPALAN,3934,1478.3846153846157,6397.058175,75.8439,1.267539,1,1,0,0.805283,0,0,1,
20245,OAXACA,SAN MARTIN ZACATEPEC,1324,1399.2857142857142,4329.522515,70.67196,0.058843,0,2,0,0.84677637,0,0,1,
20246,OAXACA,SAN MATEO CAJONOS,611,1368.5,1470.482937,89.1144,2.082126,1,3,1,0.88437504,0,0,1,
20247,OAXACA,CAPULALPAM DE MENDEZ,1619,2018,3717.972512,94.2831,1.628966,0,2,3,0.6024766,0,0,1.3571428571428572,
20248,OAXACA,SAN MATEO DEL MAR,15571,11.785714285714286,9018.841891,151.0056,9.386217,0,2,0,0.77490133,10,0,1,Verde
20249,OAXACA,SAN MATEO YOLOXOCHITLAN,3831,1411.6666666666667,710.2978035,164.3661,9.476082,3,5,0,0.925,0,6,1,
20250,OAXACA,SAN MATEO ETLATONGO,1239,2039.1,2350.88809,53.64045,15.75664,0,3,1,0.91233546,0,0,1,
20251,OAXACA,SAN MATEO NEJAPAM,1217,1273,6393.797977,75.48768,1.687235,0,1,0,0.8895991,0,0,1,
20252,OAXACA,SAN MATEO PENASCO,2384,1897.2857142857144,5595.79644,73.77642,2.361801,0,4,0,0.87925524,0,0,1,
20253,OAXACA,SAN MATEO PINAS,2021,941.2075471698112,16278.1705,128.4255,3.311532,0,2,0,0.7225274,0,0,1,
20254,OAXACA,SAN MATEO RIO HONDO,3207,2240.3777777777777,21230.08972,97.1244,1.418336,0,4,0,0.7789176,0,0,1.0588235294117647,
20255,OAXACA,SAN MATEO SINDIHUI,1977,1511.5454545454545,14181.91181,77.80941,2.919868,0,2,1,0.82739496,0,0,1,Amarillo
20256,OAXACA,SAN MATEO TLAPILTEPEC,229,2205,2438.872135,59.89167,0,0,2,0,0.940625,0,0,1,
20257,OAXACA,SAN MELCHOR BETAZA,1052,1438,3411.378958,101.1141,2.394448,0,3,0,0.82232755,0,0,1,
20258,OAXACA,SAN MIGUEL ACHIUTLA,698,1981.4,6763.67637,66.05811,3.01006,0,10,0,0.73739916,0,0,1,
20259,OAXACA,SAN MIGUEL AHUEHUETITLAN,2142,1385.6666666666667,8607.944024,73.40301,1.27393,0,5,1,0.8351608,0,0,1,
20260,OAXACA,SAN MIGUEL ALOAPAM,2191,2438,14214.68155,70.58061,0.25812,0,3,1,0.6864496,0,0,1,
20261,OAXACA,SAN MIGUEL AMATITLAN,6932,1615.428571428571,17898.67009,70.06761,1.1558,0,4,0,0.8694763,0,0,1,
20262,OAXACA,SAN MIGUEL AMATLAN,991,2434.6153846153848,6091.409115,76.41594,0.886792,0,4,0,0.7277207,0,0,1,
20263,OAXACA,SAN MIGUEL COATLAN,3184,1609.0731707317073,12411.90277,84.86118,0.25685,0,6,1,0.7346966,0,0,1,
20264,OAXACA,SAN MIGUEL CHICAHUA,2169,2359.1428571428573,6153.01863,52.91379,0.965321,0,3,0,0.90580356,0,0,1,
20265,OAXACA,SAN MIGUEL CHIMALAPA,6711,550.9444444444445,118809.0522,154.7883,2.660467,0,1,0,0.5379737,0,0,1,
20266,OAXACA,SAN MIGUEL DEL PUERTO,8551,508.3181818181818,52257.36213,114.3459,2.611385,0,1,0,0.61061794,1,0,1,Verde
20267,OAXACA,SAN MIGUEL DEL RIO,245,1606,1065.113582,72.52308,2.724301,0,1,0,0.85625,0,0,1,
20268,OAXACA,SAN MIGUEL EJUTLA,1149,1474.571428571429,1078.408409,69.28542,15.049222,0,3,0,0.9694445,0,0,1.8333333333333333,
20269,OAXACA,SAN MIGUEL EL GRANDE,4313,2529.6470588235293,10342.52843,75.16503,5.252892,4,2,1,0.8597443,0,0,1,
20270,OAXACA,SAN MIGUEL HUAUTLA,1311,2072.5,6491.537275,56.22885,1.753177,0,3,0,0.81104916,0,0,1,
20271,OAXACA,SAN MIGUEL MIXTEPEC,3194,1972.117647058824,7309.541755,74.9088,0.642696,0,1,0,0.83060604,0,0,1,
20272,OAXACA,SAN MIGUEL PANIXTLAHUACA,6252,814.4705882352941,14490.91648,96.0831,1.841623,10,6,0,0.6147066,0,0,1.2903225806451613,
20273,OAXACA,SAN MIGUEL PERAS,3818,2342.230769230769,15557.73061,71.4717,0.372451,0,2,1,0.75600195,1,0,1,
20274,OAXACA,SAN MIGUEL PIEDRAS,1328,1758.7777777777778,6560.902889,71.86869,5.541533,0,2,0,0.87193394,0,0,1,
20275,OAXACA,SAN MIGUEL QUETZALTEPEC,7286,961.1363636363636,20814.37316,153.9144,2.420399,0,5,0,0.61542374,1,0,1,
20276,OAXACA,SAN MIGUEL SANTA FLOR,691,1854.4444444444443,1978.832841,115.0146,0.786378,0,2,0,0.73198533,0,0,1,
20277,OAXACA,VILLA SOLA DE VEGA,12350,1585.5390070921983,97673.32182,81.52506,1.976417,0,4,1,0.76386607,0,0,1,
20278,OAXACA,SAN MIGUEL SOYALTEPEC,38682,51.51515151515152,74161.02458,188.5059,46.180403,0,1,2,0.66331685,2,1,1.0847457627118644,Verde
20279,OAXACA,SAN MIGUEL SUCHIXTEPEC,2932,2324.047619,6994.791903,102.0924,1.740911,0,5,0,0.81447035,0,0,1,
20280,OAXACA,VILLA TALEA DE CASTRO,2011,1439.75,6109.686049,118.9089,2.349463,0,2,1,0.86574084,0,0,1,
20281,OAXACA,SAN MIGUEL TECOMATLAN,305,2094.6,1968.755671,54.37458,1.512971,0,1,0,0.6922794,0,0,1,
20282,OAXACA,SAN MIGUEL TENANGO,653,905.6086957,20658.64895,128.1465,2.209626,0,2,0,0.43955055,0,0,1,
20283,OAXACA,SAN MIGUEL TEQUIXTEPEC,1044,2029.3333333333333,16199.21822,57.70701,2.068838,0,3,0,0.8999816,0,0,1,
20284,OAXACA,SAN MIGUEL TILQUIAPAM,3141,1660.5,7125.63004,71.75304,0.55203,0,7,1,0.91395825,0,0,1.0084745762711864,
20285,OAXACA,SAN MIGUEL TLACAMAMA,3668,230.9655172413793,10417.26092,133.9578,7.93497,0,3,0,0.913147,0,0,1,
20286,OAXACA,SAN MIGUEL TLACOTEPEC,3100,1802.1333333333328,5558.624382,79.14222,5.094624,0,3,1,0.88119686,0,0,1,
20287,OAXACA,SAN MIGUEL TULANCINGO,307,2226.75,4666.175469,59.58729,0.088908,0,1,0,0.881625,0,0,1.3333333333333337,
20288,OAXACA,SAN MIGUEL YOTAO,585,1442.3333333333333,3922.159686,108.5499,0.820999,0,1,0,0.555461,0,0,1.3333333333333337,
20289,OAXACA,SAN NICOLAS,1214,1499.6666666666667,2968.435685,75.38355,3.891174,0,2,0,0.9630436,0,0,1,
20290,OAXACA,SAN NICOLAS HIDALGO,1043,1193.25,1133.564119,69.74838,9.813403,0,1,0,0.8364584,0,0,1,
20291,OAXACA,SAN PABLO COATLAN,4308,1171.1,18889.36195,82.37259,1.30904,0,4,0,0.7574604,0,0,1,
20292,OAXACA,SAN PABLO CUATRO VENADOS,1510,2454.833333333333,7392.606207,70.36623,0,0,1,0,0.7774008,0,0,1,
20293,OAXACA,SAN PABLO ETLA,17116,1638.3333333333333,4442.191829,71.26506,2.930074,0,2,0,0.83913183,0,2,7.105263157894737,
20294,OAXACA,SAN PABLO HUITZO,7035,1778.6,10156.13715,67.99239,1.422567,0,6,0,0.82369375,0,0,1,Rojo
20295,OAXACA,SAN PABLO HUIXTEPEC,10020,1514.1333333333334,4341.389108,75.48534,8.424354,0,3,1,0.93479735,0,0,1.0178571428571428,
20296,OAXACA,SAN PABLO MACUILTIANGUIS,955,2218.285714285714,14957.5138,103.2093,2.796909,0,2,3,0.6594623,0,0,1,
20297,OAXACA,SAN PABLO TIJALTEPEC,2751,2233.6153846153848,11770.98755,75.56121,1.327004,1,2,1,0.82785714,0,0,1,
20298,OAXACA,SAN PABLO VILLA DE MITLA,13587,1734,28100.26452,83.40777,2.221815,1,5,1,0.8417563,0,1,1.0081967213114755,Rojo
20299,OAXACA,SAN PABLO YAGANIZA,1125,1450,3547.536287,95.4792,1.061207,0,3,1,0.85982144,0,0,1,
20300,OAXACA,SAN PEDRO AMUZGOS,6632,483.5,12183.19483,135.4131,2.551776,0,5,0,0.84964323,0,0,1,
20301,OAXACA,SAN PEDRO APOSTOL,1594,1484.5,890.3003304,76.75848,26.441443,0,2,1,0.925,0,0,1,
20302,OAXACA,SAN PEDRO ATOYAC,4559,340.7692307692308,7463.432014,120.7485,2.771666,0,1,0,0.85784376,0,0,1,
20303,OAXACA,SAN PEDRO CAJONOS,1081,1854,281.7247036,93.744,3.814752,0,3,1,0.8875,0,0,1,
20304,OAXACA,SAN PEDRO COXCALTEPEC CANTAROS,716,2272.3,9467.55102,49.20813,0.06623,0,2,0,0.8368269,0,0,1,
20305,OAXACA,SAN PEDRO COMITANCILLO,4333,54.8,4698.775103,140.5332,3.0693,1,4,1,0.93737495,0,0,1,
20306,OAXACA,SAN PEDRO EL ALTO,4654,1678.6774193548388,7491.858058,116.0685,4.516367,0,1,0,0.8387924,0,0,1,
20307,OAXACA,SAN PEDRO HUAMELULA,9735,145.96153846153845,69847.21466,147.4857,9.708557,0,2,0,0.53056383,2,0,1,Rojo
20308,OAXACA,SAN PEDRO HUILOTEPEC,3307,19.33333333333333,2663.564857,156.7062,5.650158,1,2,1,0.89582235,0,0,1,Amarillo
20309,OAXACA,SAN PEDRO IXCATLAN,10368,141.9090909090909,10164.87839,202.1868,41.081041,4,3,1,0.77051127,13,0,1.0416666666666663,
20310,OAXACA,SAN PEDRO IXTLAHUACA,14552,1641.1296296296296,2575.733445,68.29164,2.238501,0,2,0,0.93928576,0,2,1,
20311,OAXACA,SAN PEDRO JALTEPETONGO,483,1760.6,5150.325102,57.14352,1.781893,0,3,0,0.67044646,0,0,1,
20312,OAXACA,SAN PEDRO JICAYAN,11279,263.0344827586207,8548.857253,130.2579,8.7003,1,1,0,0.8902398,0,0,1,
20313,OAXACA,SAN PEDRO JOCOTIPAC,730,2036.4,6937.217931,56.98971,0.464332,0,1,0,0.67060274,0,0,3,
20314,OAXACA,SAN PEDRO JUCHATENGO,1755,1074,5851.140834,65.8881,1.160469,0,4,0,0.898852,0,0,1,
20315,OAXACA,SAN PEDRO MARTIR,1899,1486.25,759.9501218,84.80214,13.843476,0,0,1,0.9375,0,0,1,
20316,OAXACA,SAN PEDRO MARTIR QUIECHAPA,738,1808,12153.17414,71.8983,1.256514,1,1,1,0.6772858,0,0,1,
20317,OAXACA,SAN PEDRO MARTIR YUCUXACO,1257,2229.090909090909,8189.894834,63.66321,0.656828,0,1,0,0.88849634,0,0,1,
20318,OAXACA,SAN PEDRO MIXTEPEC,49780,148.3661971830986,32753.99676,89.44128,6.178778,0,9,4,0.890821,3,8.5,3.0943396226415096,Verde
20319,OAXACA,SAN PEDRO MIXTEPEC,972,3029.2,15542.93368,91.5264,0.350345,1,2,1,0.6280235,0,0,1,Verde
20320,OAXACA,SAN PEDRO MOLINOS,706,2207.375,2643.642367,74.8917,4.287672,0,1,0,0.9261905,0,0,1,
20321,OAXACA,SAN PEDRO NOPALA,751,2153.375,10948.38995,61.11027,0,0,3,1,0.8232528,0,0,1,
20322,OAXACA,SAN PEDRO OCOPETATILLO,786,1738,658.2289473,108.2709,0,0,1,0,0.8359375,1,0,1.25,
20323,OAXACA,SAN PEDRO OCOTEPEC,2404,1349.3333333333333,4218.932537,153.846,1.421883,0,4,0,0.74550676,0,0,1,
20324,OAXACA,SAN PEDRO POCHUTLA,48204,243.5064935064935,44870.11608,130.8888,4.654988,3,2,3,0.72941333,1,7,3.0894736842105264,Verde
20325,OAXACA,SAN PEDRO QUIATONI,11930,1348.5892857142858,56571.22262,83.24847,0.612896,0,6,3,0.7206026,0,0,1.0454545454545454,
20326,OAXACA,SAN PEDRO SOCHIAPAM,5052,1054.4444444444443,15205.81353,157.0338,3.187896,0,4,0,0.636693,1,0,1,
20327,OAXACA,SAN PEDRO TAPANATEPEC,15479,38.945544554455445,99853.14324,158.4117,5.492929,1,7,1,0.834245,40,0,1.1153846153846154,Verde
20328,OAXACA,SAN PEDRO TAVICHE,1441,1530.5,9871.695749,68.54166,1.217352,0,1,0,0.7253406,0,0,1.01,
20329,OAXACA,SAN PEDRO TEOZACOALCO,1153,1632.6923076923076,9317.548645,74.26836,2.252459,0,2,0,0.87026316,0,0,1,
20330,OAXACA,SAN PEDRO TEUTILA,4296,945.1,14841.34871,186.6042,7.882532,0,5,0,0.63211906,0,0,1,
20331,OAXACA,SAN PEDRO TIDAA,982,2354,4597.216788,56.9565,3.387147,0,3,0,0.6786688,0,0,1,
20332,OAXACA,SAN PEDRO TOPILTEPEC,373,2158,3282.89375,57.45348,1.749408,0,2,0,0.84464294,0,0,1,
20333,OAXACA,SAN PEDRO TOTOLAPAM,3294,961.1666666666666,40306.66359,64.96866,1.52663,0,2,0,0.7153662,0,0,1,Verde
20334,OAXACA,VILLA DE TUTUTEPEC,50541,85.84183673469387,122372.9333,100.1871,13.523068,2,4,2,0.7978415,66,0,4.005263157894737,Amarillo
20335,OAXACA,SAN PEDRO YANERI,867,1253,2815.242483,116.5851,1.714861,0,4,1,0.6830435,0,0,1,
20336,OAXACA,SAN PEDRO YOLOX,1697,1145.2857142857142,16529.51662,168.696,2.450138,0,2,1,0.5152141,0,0,1,
20337,OAXACA,SAN PEDRO Y SAN PABLO AYUTLA,5616,1867,17198.67972,99.3321,1.496933,0,1,1,0.8643045,0,0,1,
20338,OAXACA,VILLA DE ETLA,10361,1646.6666666666667,825.7650841,72.18243,8.567338,1,1,1,0.9321429,1,2,5.224489795918368,
20339,OAXACA,SAN PEDRO Y SAN PABLO TEPOSCOLULA,4353,2213.9,17877.41724,57.3876,3.033097,0,7,1,0.7944454,0,0,1,
20340,OAXACA,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1747,1843.2272727272727,17987.58133,67.14999,0.233109,2,4,0,0.82132214,0,0,1,
20341,OAXACA,SAN PEDRO YUCUNAMA,241,2429,2981.093864,59.09733,4.409274,0,1,0,0.77645004,0,0,1,
20342,OAXACA,SAN RAYMUNDO JALPAN,4105,1522.8235294117646,823.5737038,67.79484,10.910158,1,3,1,0.97499996,0,0,1,
20343,OAXACA,SAN SEBASTIAN ABASOLO,1999,1583.25,1539.89867,70.46415,14.374838,0,3,0,0.9394232,0,0,1,
20344,OAXACA,SAN SEBASTIAN COATLAN,2809,1183.5555555555557,20808.31633,85.27356,1.576416,0,3,0,0.7723049,0,0,1,
20345,OAXACA,SAN SEBASTIAN IXCAPA,4188,171.8181818181818,9865.090508,149.3946,15.596898,0,3,0,0.8700617,0,0,1,
20346,OAXACA,SAN SEBASTIAN NICANANDUTA,1542,2394.6666666666665,4406.947827,62.11611,0.649341,0,3,1,0.86858964,0,0,1,
20347,OAXACA,SAN SEBASTIAN RIO HONDO,4202,2629,10673.08511,91.1763,0.518668,0,1,0,0.86105114,0,0,1.0333333333333334,
20348,OAXACA,SAN SEBASTIAN TECOMAXTLAHUACA,8192,2023.864406779661,23106.72131,82.68687,1.731684,1,2,1,0.76537895,0,2,1,
20349,OAXACA,SAN SEBASTIAN TEITIPAC,2189,1622,3054.716464,69.61941,5.027875,0,1,0,0.8953125,0,0,1,
20350,OAXACA,SAN SEBASTIAN TUTLA,16878,1551.2857142857142,734.180678,71.72019,12.782151,0,3,1,0.91964287,0,8.166666666666666,4.535714285714287,
20351,OAXACA,SAN SIMON ALMOLONGAS,2802,1537,5099.682794,76.56993,4.151641,1,1,0,0.92309785,0,8.166666666666666,4.535714285714287,
20352,OAXACA,SAN SIMON ZAHUATLAN,4940,1821.142857142857,4603.979626,69.34446,0.185255,0,2,0,0.75762194,0,0,1,
20353,OAXACA,SANTA ANA,2406,1605,5500.395878,78.40053,1.737302,0,5,0,0.8989584,0,0,1.0172413793103448,
20354,OAXACA,SANTA ANA ATEIXTLAHUACA,477,1215.875,1499.451739,119.2797,4.97069,0,2,0,0.83958334,0,0,1,
20355,OAXACA,SANTA ANA CUAUHTEMOC,681,1641.8,4120.266732,134.7426,6.563587,0,1,0,0.8569643,0,0,1,
20356,OAXACA,SANTA ANA DEL VALLE,2179,1667,2792.896882,74.05425,3.247481,0,2,1,0.8984375,0,0,1.015267175572519,
20357,OAXACA,SANTA ANA TAVELA,848,730.6666666666666,17294.7698,73.74618,1.740656,0,3,0,0.70246094,0,0,1,
20358,OAXACA,SANTA ANA TLAPACOYAN,1958,1496.4,4680.016482,69.65694,4.000708,0,1,0,0.915064,0,0,1,
20359,OAXACA,SANTA ANA YARENI,637,2331.6666666666665,4638.772597,77.4441,1.651831,0,3,1,0.88488364,0,0,1,
20360,OAXACA,SANTA ANA ZEGACHE,3981,1480.2,2686.962066,83.35782,18.013369,0,3,0,0.9565216,0,0,1,
20361,OAXACA,SANTA CATALINA QUIERI,825,1949,5142.63893,79.17975,1.544717,1,2,1,0.7204488,0,0,1,
20362,OAXACA,SANTA CATARINA CUIXTLA,1495,1787.4,2569.678666,78.86556,4.17576,0,3,0,0.8640625,0,0,1,
20363,OAXACA,SANTA CATARINA IXTEPEJI,2675,2275.111111111112,22029.75083,70.54362,0.993222,0,2,1,0.726293,0,0,1.238095238095238,
20364,OAXACA,SANTA CATARINA JUQUILA,18654,961.2857142857144,64116.83647,92.0412,1.075089,3,2,1,0.73554367,0,0,1.010204081632653,
20365,OAXACA,SANTA CATARINA LACHATAO,1059,2480.043478260869,10121.44787,75.46401,2.072162,0,1,0,0.74280894,0,0,2,
20366,OAXACA,SANTA CATARINA LOXICHA,3676,928.2285714285714,12733.82582,89.82342,0.908949,0,4,1,0.78085333,0,0,1,
20367,OAXACA,SANTA CATARINA MECHOACAN,4582,280.25,5144.80609,109.827,12.168983,3,1,0,0.9545057,0,0,1,
20368,OAXACA,SANTA CATARINA MINAS,2067,1599.5,3642.319692,83.39238,4.46704,0,2,0,0.92137104,0,0,1.4375,
20369,OAXACA,SANTA CATARINA QUIANE,2193,1507.8333333333333,2072.571764,74.21139,7.550142,0,2,0,0.928125,0,0,4.2,
20370,OAXACA,SANTA CATARINA TAYATA,662,2146.6,3861.695273,66.94551,8.889293,0,3,0,0.87687504,0,0,1,
20371,OAXACA,SANTA CATARINA TICUA,986,2277.833333333333,2982.87043,73.47303,4.214015,0,5,1,0.9175926,0,0,1,
20372,OAXACA,SANTA CATARINA YOSONOTU,1316,2403.4375,3834.881791,81.53064,4.269772,0,2,1,0.8689015,0,0,1,
20373,OAXACA,SANTA CATARINA ZAPOQUILA,403,2082.6666666666665,11811.64353,63.04536,0,0,2,0,0.608216,0,0,1,
20374,OAXACA,SANTA CRUZ ACATEPEC,1645,1548.6,708.1354952,139.8681,6.189493,0,3,0,0.87999994,0,0,1,
20375,OAXACA,SANTA CRUZ AMILPAS,13200,1536,227.770312,72.28107,14.284386,2,3,0,0.9875,0,5,7,Rojo
20376,OAXACA,SANTA CRUZ DE BRAVO,365,1639,1837.063417,72.83295,0,0,1,0,0.72223204,0,0,1,
20377,OAXACA,SANTA CRUZ ITUNDUJIA,10860,1750.4883720930231,56569.18405,99.0936,3.112879,0,3,1,0.6886307,0,0,1,
20378,OAXACA,SANTA CRUZ MIXTEPEC,3720,1607.764705882353,4698.771222,72.46656,4.420081,0,1,0,0.83446425,0,0,1,
20379,OAXACA,SANTA CRUZ NUNDACO,2951,2409.3571428571427,4361.959519,88.47747,1.086565,0,3,2,0.8983109,0,0,1,
20380,OAXACA,SANTA CRUZ PAPALUTLA,2242,1585,1480.367186,72.14643,14.782297,0,2,0,0.9354167,0,0,1.0232558139534884,
20381,OAXACA,SANTA CRUZ TACACHE DE MINA,2940,1081.6666666666667,2751.581192,70.16175,10.922681,0,2,0,0.8469711,0,0,2,
20382,OAXACA,SANTA CRUZ TACAHUA,1182,1642.8181818181818,4752.347908,75.6342,2.101639,0,2,0,0.84856254,0,0,1,
20383,OAXACA,SANTA CRUZ TAYATA,595,2205.333333333333,2179.12792,64.97244,7.307979,0,2,0,0.9085526,0,0,1,
20384,OAXACA,SANTA CRUZ XITLA,4794,1654.2857142857142,5714.616913,80.4537,1.244419,1,2,1,0.9279255,0,0,1,
20385,OAXACA,SANTA CRUZ XOXOCOTLAN,100402,1568.3725490196075,4138.852422,69.13485,11.676525,3,10,0,0.9655303,0,5.727272727272728,3.2326007326007327,Rojo
20386,OAXACA,SANTA CRUZ ZENZONTEPEC,19079,884.0131578947369,48573.20169,103.0347,3.022914,0,4,1,0.8026858,0,5.727272727272728,3.2326007326007327,
20387,OAXACA,SANTA GERTRUDIS,2891,1493,3044.898816,72.26451,21.302087,0,2,0,0.9465,0,0,1,Rojo
20388,OAXACA,SANTA INES DEL MONTE,2809,2207.55,4920.979842,70.5762,0,0,2,0,0.8376602,0,0,1,
20389,OAXACA,SANTA INES YATZECHE,908,1476,241.9821529,79.2567,37.537037,0,2,1,0.9458334,0,0,1,
20390,OAXACA,SANTA LUCIA DEL CAMINO,50362,1554,945.1867306,72.60642,23.206008,1,10,1,0.9750001,0,10.342105263157894,13.56711409395973,Rojo
20391,OAXACA,SANTA LUCIA MIAHUATLAN,3375,1677.3846153846157,7034.085786,83.79414,1.38744,0,1,0,0.83786637,0,10.342105263157894,13.56711409395973,
20392,OAXACA,SANTA LUCIA MONTEVERDE,6726,2084.266666666667,15669.65226,94.8861,1.956708,0,1,0,0.81781733,0,10.342105263157894,13.56711409395973,
20393,OAXACA,SANTA LUCIA OCOTLAN,4173,1543.6666666666667,1170.852857,79.54551,8.889571,0,3,0,0.9607143,0,0,1,
20394,OAXACA,SANTA MARIA ALOTEPEC,2796,1025.111111111111,9868.192771,164.1663,2.990267,1,2,1,0.7695442,0,0,1,
20395,OAXACA,SANTA MARIA APAZCO,1629,2366.8,8047.328609,53.38332,0.060297,0,2,0,0.88678557,0,0,1,
20396,OAXACA,SANTA MARIA LA ASUNCION,3259,1662.75,757.7697802,179.0532,8.681079,1,1,0,0.8929688,0,0,1,
20397,OAXACA,HEROICA CIUDAD DE TLAXIACO,40123,2104.2272727272725,34684.75635,86.11146,4.263923,7,5,1,0.88153714,0,5.1,1.0357142857142858,Amarillo
20398,OAXACA,AYOQUEZCO DE ALDAMA,4874,1488.2142857142858,10474.36009,72.71604,2.185136,0,4,1,0.8755813,0,0,1.0869565217391304,
